User_ID,Product_ID,Gender,Age,Occupation,City_Category,Stay_In_Current_City_Years,Marital_Status,Product_Category_1,Product_Category_2,Product_Category_3,Purchase
1000064,P00130642,M,18-25,1,A,1,1,11,16.0,,6161
1003842,P00190542,F,36-45,16,B,4+,0,3,4.0,,10855
1000151,P00141542,F,26-35,20,A,1,1,5,,,8878
1002060,P00139942,M,0-17,1,C,3,0,5,,,5181
1006011,P00154042,M,36-45,15,C,3,0,1,2.0,15.0,15710
1005002,P00058242,M,26-35,17,B,1,1,3,4.0,12.0,10565
1005684,P00075442,M,18-25,16,A,1,0,5,11.0,,3455
1002943,P00073842,M,36-45,12,C,1,0,1,15.0,17.0,11645
1002303,P00014642,M,51-55,17,B,4+,1,8,14.0,17.0,8121
1001465,P00053942,M,51-55,16,B,4+,1,1,2.0,5.0,15462
1003018,P00128042,M,36-45,0,B,0,0,1,5.0,18.0,11963
1000963,P00129642,M,26-35,0,A,0,1,5,,,7034
1002526,P00233442,M,55+,13,B,4+,1,1,2.0,15.0,15212
1000195,P00007542,M,26-35,12,B,4+,1,15,16.0,,17319
1000204,P00230842,M,26-35,7,B,1,1,8,,,8021
1000701,P00021742,F,18-25,4,B,0,0,5,,,6865
1005801,P00068942,M,26-35,16,B,3,0,5,,,3641
1000073,P00017542,M,18-25,4,A,4+,0,5,,,7189
1001639,P00240242,M,26-35,17,B,1,0,1,15.0,16.0,19067
1001086,P00336942,M,18-25,4,A,2,0,5,,,8623
1004494,P00112542,M,46-50,0,C,2,1,1,11.0,15.0,19585
1003268,P00293242,M,26-35,12,C,1,0,8,16.0,,7813
1003618,P00132842,M,55+,17,A,4+,1,1,5.0,,11792
1002106,P00252042,F,18-25,20,A,3,1,5,14.0,,3722
1004048,P00195742,F,36-45,1,B,1,0,3,4.0,,13231
1003036,P00086042,M,55+,13,C,1,0,8,14.0,17.0,10054
1004014,P00182242,M,26-35,0,C,2,1,1,5.0,6.0,15797
1002959,P00251242,M,36-45,17,B,0,0,5,11.0,,8768
1002237,P00313342,F,36-45,6,B,1,0,5,,,8871
1000904,P00271442,M,36-45,20,B,4+,0,18,,,3042
1001064,P00005042,M,26-35,7,C,1,0,6,16.0,,20569
1003558,P00216142,M,18-25,17,A,3,0,1,16.0,,15884
1003591,P00034642,M,36-45,6,C,1,0,4,5.0,,2116
1002513,P00288942,M,55+,1,A,1,1,1,2.0,5.0,11726
1000026,P00024242,M,26-35,7,B,2,1,5,,,3481
1002158,P00199642,M,26-35,12,A,1,1,16,,,20256
1002781,P00262242,M,36-45,4,C,2,1,1,11.0,16.0,19016
1004965,P00031842,M,0-17,10,C,1,0,1,5.0,12.0,4484
1000050,P00334242,F,26-35,2,A,1,1,1,8.0,,11383
1002359,P00086442,M,55+,13,C,1,1,8,13.0,15.0,7933
1004522,P00365242,M,46-50,1,C,0,1,5,8.0,,8840
1003622,P00112142,M,18-25,1,B,2,1,1,2.0,14.0,7590
1002595,P00302542,M,18-25,4,B,1,0,5,,,5270
1005615,P00170442,M,36-45,7,C,4+,0,5,,,7087
1005345,P00206442,F,26-35,17,C,2,1,1,5.0,9.0,4464
1005653,P00331542,M,51-55,1,B,1,0,5,8.0,,5313
1003669,P00195342,M,26-35,14,A,2,0,2,5.0,,3573
1003987,P00338442,F,18-25,4,C,2,0,1,16.0,,11509
1000451,P00177642,M,55+,13,C,4+,1,8,,,9908
1000023,P00220442,M,36-45,0,B,3,1,5,14.0,,5350
1000999,P00059442,M,26-35,15,B,2,0,6,8.0,16.0,12330
1005776,P00102642,M,18-25,12,B,3,1,4,8.0,9.0,2063
1002998,P00259542,F,26-35,1,C,0,1,5,,,1949
1004181,P00011842,F,26-35,7,C,2,0,5,14.0,,3601
1001889,P00158742,M,18-25,14,B,2,0,5,8.0,,3602
1002409,P00332142,F,36-45,9,B,3,1,8,14.0,,5986
1003778,P00233142,M,26-35,0,B,4+,1,1,11.0,15.0,7792
1004317,P00057642,F,36-45,14,B,0,0,1,15.0,16.0,15438
1004964,P00104542,M,36-45,0,A,1,1,8,,,7868
1003639,P00177342,M,18-25,4,C,1,0,8,,,4020
1002953,P00270142,M,26-35,20,C,1,1,5,,,1753
1001944,P00150342,F,18-25,4,C,1,0,8,14.0,,9703
1003475,P00288942,M,26-35,14,A,1,0,1,2.0,5.0,15310
1000482,P00220342,M,26-35,14,A,2,1,5,,,8906
1005786,P00237542,M,26-35,6,B,1,1,1,15.0,16.0,15867
1005395,P00286842,M,51-55,1,C,1,1,5,8.0,,8702
1000151,P00221442,F,26-35,20,A,1,1,1,2.0,5.0,19127
1001088,P00299842,F,0-17,10,A,3,0,8,,,6075
1000204,P00069242,M,26-35,7,B,1,1,8,11.0,,7823
1003626,P00042142,M,26-35,17,B,3,0,1,2.0,6.0,15519
1004957,P00030442,M,26-35,2,A,1,1,5,,,5203
1001470,P00074242,M,18-25,4,A,1,1,5,,,1766
1001164,P00333042,F,26-35,19,A,1,1,5,8.0,,7174
1001632,P00205642,M,26-35,16,B,1,0,5,8.0,,1866
1002219,P00118042,M,26-35,6,C,3,0,8,,,7891
1004826,P00274242,M,46-50,12,C,1,1,1,,,11416
1005557,P00177742,M,36-45,14,C,1,1,8,,,7952
1002909,P00053142,M,26-35,7,A,1,0,1,,,15885
1005371,P00027542,M,26-35,11,A,0,0,8,,,8112
1005106,P00144042,F,36-45,1,C,3,1,2,3.0,4.0,6590
1000337,P00140542,M,18-25,19,C,0,0,1,2.0,4.0,4187
1001297,P00266542,M,26-35,7,A,4+,0,2,16.0,,9572
1002168,P00255842,M,0-17,10,B,4+,0,16,,,12320
1003423,P00046742,M,26-35,7,C,2,0,1,2.0,15.0,19122
1000594,P00117942,F,55+,13,B,3,0,5,15.0,,8672
1002015,P00265242,M,18-25,4,B,4+,0,5,8.0,,6855
1000497,P00302842,F,26-35,17,C,0,0,8,13.0,,3909
1005282,P00171642,F,18-25,4,B,1,1,5,8.0,14.0,5451
1005795,P00184942,M,26-35,1,A,1,1,1,8.0,17.0,19640
1002241,P00116342,M,46-50,5,B,1,0,2,,,16116
1004609,P00153842,F,26-35,4,B,0,0,8,14.0,16.0,5979
1002106,P00259442,F,18-25,20,A,3,1,5,,,2041
1002529,P00014642,F,36-45,9,A,3,0,8,14.0,17.0,8103
1001726,P00070042,M,26-35,2,B,1,1,1,2.0,16.0,11505
1002911,P00149842,F,26-35,4,A,3,0,16,,,12720
1005530,P00343142,F,18-25,4,B,0,0,2,4.0,,3272
1002709,P00015642,F,26-35,0,A,3,0,8,16.0,17.0,4002
1000300,P00059442,M,26-35,7,B,4+,1,6,8.0,16.0,16612
1004047,P00158542,M,18-25,4,B,1,1,5,6.0,13.0,7128
1000187,P00027642,F,46-50,1,B,1,0,8,,,5995
1003401,P00040242,M,36-45,7,B,1,0,5,16.0,,5349
1001383,P00045542,F,26-35,7,A,1,0,5,14.0,,3526
1000149,P00286342,M,26-35,1,B,2,1,7,,,21047
1005410,P00105142,F,46-50,2,C,3,1,1,2.0,15.0,15646
1003771,P00221442,M,26-35,1,B,0,0,1,2.0,5.0,11915
1001883,P00086742,F,51-55,0,B,1,1,5,,,6945
1005452,P00110542,M,36-45,6,A,4+,0,8,,,8139
1001497,P00127942,M,51-55,5,C,1,1,1,2.0,5.0,11745
1001722,P00367342,M,36-45,0,C,4+,0,11,,,6028
1004161,P00286842,M,46-50,0,B,3,1,5,8.0,,6891
1005077,P00166742,M,26-35,2,A,0,0,5,16.0,,5200
1005618,P00161942,F,18-25,4,B,3,0,5,8.0,,6891
1004060,P00145042,M,26-35,18,C,2,1,1,2.0,5.0,15647
1003817,P00014642,M,36-45,3,C,1,1,8,14.0,17.0,8028
1005994,P00010742,M,36-45,1,C,2,1,1,8.0,17.0,19130
1004790,P00354142,F,26-35,2,A,4+,1,6,8.0,,20261
1002748,P00004142,M,26-35,4,B,1,0,8,17.0,,9985
1000331,P00338442,M,26-35,7,B,1,0,1,16.0,,11606
1004561,P00289042,F,26-35,9,C,2,1,8,,,10007
1005222,P00057542,M,26-35,12,B,1,0,3,4.0,5.0,8275
1004908,P00323942,M,36-45,15,C,2,0,8,15.0,,8122
1001594,P00174442,F,36-45,20,B,1,0,5,,,7161
1001746,P00144342,M,26-35,4,C,1,1,15,,,17342
1000157,P00105142,M,36-45,16,A,1,0,1,2.0,15.0,15739
1004728,P00010742,M,26-35,19,B,3,0,1,8.0,17.0,15792
1001587,P00198042,F,26-35,3,B,3,0,11,16.0,,7449
1000678,P00263242,M,26-35,0,A,0,1,5,14.0,,6893
1005281,P00127742,M,26-35,2,A,2,0,1,2.0,15.0,11725
1005011,P00001142,M,18-25,4,B,1,0,5,8.0,14.0,7164
1001780,P00351342,M,36-45,1,B,0,0,1,2.0,16.0,11950
1003151,P00324442,F,26-35,0,C,1,0,11,13.0,16.0,7424
1002676,P00298242,M,55+,20,B,1,1,8,,,7887
1004366,P00339342,M,18-25,15,B,0,0,1,,,15877
1000424,P00034842,M,26-35,17,A,3,0,5,14.0,,7083
1003618,P00240442,M,55+,17,A,4+,1,6,16.0,,12164
1005910,P00205742,F,46-50,20,B,2,0,5,,,5159
1000801,P00178942,F,26-35,20,C,4+,0,5,8.0,,5413
1000854,P00119342,F,26-35,16,B,1,0,10,13.0,,14461
1003947,P00346342,M,26-35,0,C,3,0,1,15.0,,19113
1002496,P00128242,M,51-55,1,B,1,0,5,12.0,14.0,1972
1003792,P00024742,M,26-35,6,A,1,0,8,11.0,,9742
1000744,P00346342,M,26-35,17,B,2,0,1,15.0,,19164
1002180,P00046142,M,26-35,12,B,3,1,1,16.0,,15797
1003746,P00334242,M,26-35,5,B,0,1,1,8.0,,15421
1000238,P00177042,F,51-55,7,B,0,0,8,,,5891
1000374,P00220942,F,36-45,14,C,0,0,18,,,2279
1000788,P00237542,M,26-35,0,C,1,0,1,15.0,16.0,19238
1000846,P00351342,M,26-35,5,C,3,1,1,2.0,16.0,19378
1001802,P00113042,M,18-25,4,A,3,0,11,16.0,,7366
1001594,P00118242,F,36-45,20,B,1,0,5,8.0,,5220
1001413,P00115842,M,18-25,3,B,1,1,16,,,12725
1005281,P00277942,M,26-35,2,A,2,0,1,,,15865
1002280,P00198042,M,55+,6,B,2,1,11,16.0,,7464
1001778,P00039742,M,18-25,4,B,1,0,5,,,5146
1003945,P00303542,F,46-50,1,B,2,0,5,,,8678
1001040,P00337542,M,26-35,11,C,1,1,5,14.0,,7132
1004502,P00188942,M,51-55,0,C,1,1,8,,,7852
1005885,P00267742,M,26-35,1,C,0,0,5,,,7056
1002663,P00145042,F,26-35,4,B,2,0,1,2.0,5.0,15378
1000539,P00352142,M,26-35,2,C,4+,0,1,6.0,16.0,15337
1000425,P00309242,M,26-35,12,B,1,1,5,8.0,,7072
1005862,P00000742,F,26-35,9,C,0,1,5,14.0,,8699
1003675,P00303142,M,36-45,7,B,3,0,5,,,6976
1004859,P00007242,F,18-25,14,C,2,0,8,12.0,,8033
1002828,P00279442,M,18-25,4,C,2,0,16,,,16641
1000148,P00037142,M,51-55,17,B,3,1,1,2.0,5.0,15393
1001449,P00331042,M,36-45,20,A,1,1,5,8.0,,6970
1002779,P00084442,M,36-45,7,B,1,0,13,16.0,,757
1004172,P00058042,M,36-45,7,C,1,1,8,16.0,,8033
1005684,P00125942,M,18-25,16,A,1,0,1,2.0,15.0,15569
1005854,P00257842,M,46-50,7,B,0,1,11,,,4669
1003594,P00362342,M,0-17,0,B,0,0,5,,,5415
1003782,P00205942,F,26-35,0,B,3,0,5,8.0,14.0,8764
1002173,P00046742,M,51-55,13,C,1,0,1,2.0,15.0,11942
1000695,P00286742,F,18-25,1,A,2,0,1,16.0,,4334
1002611,P00282642,M,26-35,3,B,4+,0,5,,,6858
1005412,P00030542,M,26-35,12,A,3,0,3,4.0,,10631
1000839,P00195442,M,26-35,0,A,2,0,5,,,7108
1005056,P00089542,M,46-50,1,C,1,1,5,,,8680
1001903,P00081142,M,36-45,0,B,1,0,6,8.0,14.0,16185
1002803,P00319342,M,26-35,7,B,3,0,5,8.0,,5323
1003988,P00058442,F,26-35,14,B,4+,0,5,14.0,,8697
1000415,P00345842,F,36-45,0,A,2,1,2,8.0,14.0,9739
1003539,P00048142,F,26-35,4,A,1,1,1,16.0,,15503
1000136,P00362442,M,18-25,2,B,3,0,5,,,5182
1001564,P00044442,M,51-55,1,C,1,1,1,16.0,,19661
1002093,P00328142,M,18-25,0,C,1,1,8,16.0,,4001
1005501,P00112342,M,26-35,2,A,3,0,13,16.0,,742
1000064,P00157142,M,18-25,1,A,1,1,11,16.0,,5951
1005995,P00252042,F,36-45,1,C,2,1,5,14.0,,8821
1005432,P00291042,M,55+,13,C,3,1,8,,,3891
1001317,P00248542,M,46-50,7,B,3,1,8,16.0,,6175
1004891,P00091142,M,36-45,17,C,4+,1,8,,,9797
1005976,P00148742,F,26-35,1,C,2,0,8,17.0,,3947
1000329,P00196342,M,36-45,7,A,1,0,2,9.0,14.0,3701
1000770,P00044142,M,18-25,4,B,2,1,8,16.0,,6122
1005947,P00235542,F,46-50,16,B,1,1,11,16.0,,7544
1001701,P00075942,F,26-35,4,B,1,0,5,14.0,,5318
1006011,P00075742,M,36-45,15,C,3,0,8,14.0,,7965
1000049,P00192542,M,18-25,12,C,4+,1,1,2.0,9.0,11620
1001752,P00065442,M,26-35,3,B,1,0,8,16.0,,8083
1003766,P00034842,F,18-25,1,B,1,0,5,14.0,,6942
1003526,P00057642,M,36-45,2,B,1,1,1,15.0,16.0,19132
1001671,P00266442,M,36-45,0,B,2,0,5,,,1915
1004953,P00117442,M,36-45,12,B,4+,0,5,14.0,,7052
1005005,P00296042,M,46-50,16,B,2,0,8,13.0,16.0,7792
1002043,P00248342,M,26-35,14,C,1,1,8,13.0,,7904
1002602,P00285342,M,46-50,12,B,1,0,5,8.0,,5296
1002934,P00128942,F,36-45,20,B,3,0,1,11.0,,11866
1005615,P00147742,M,36-45,7,C,4+,0,1,16.0,,4396
1000692,P00017542,F,26-35,0,A,0,1,5,,,7104
1000820,P00324242,M,36-45,7,A,1,0,15,16.0,,12659
1001054,P00030942,M,0-17,10,C,1,0,4,5.0,9.0,2097
1002022,P00191442,M,26-35,7,C,1,0,1,2.0,15.0,11616
1005881,P00037142,M,36-45,17,B,1,0,1,2.0,5.0,19683
1000048,P00085242,M,26-35,4,B,3,1,8,14.0,17.0,10046
1002906,P00368642,M,36-45,19,A,0,0,11,15.0,,4450
1002503,P00193542,M,36-45,17,C,3,1,1,2.0,,15670
1004953,P00073842,M,36-45,12,B,4+,0,1,15.0,17.0,12033
1001294,P00074642,F,51-55,20,B,4+,1,5,9.0,14.0,7051
1005833,P00102242,F,36-45,0,C,3,1,8,12.0,,6018
1001181,P00109842,M,36-45,7,A,3,1,8,,,5894
1000199,P00208142,M,18-25,4,B,1,0,8,,,7883
1005102,P00268442,M,26-35,12,C,2,0,8,17.0,,7919
1000476,P00110942,M,36-45,0,B,0,0,1,2.0,,19556
1001586,P00085242,M,46-50,7,B,2,1,8,14.0,17.0,10000
1005576,P00042542,M,26-35,4,C,3,0,1,5.0,,12054
1000249,P00117942,F,18-25,14,C,2,0,5,15.0,,8881
1002222,P00120342,F,46-50,1,B,2,1,5,17.0,,8578
1003780,P00102342,M,0-17,0,C,0,0,8,14.0,17.0,9970
1002575,P00255842,M,36-45,7,C,4+,0,16,,,20632
1005088,P00071442,M,26-35,17,C,1,0,15,17.0,,20899
1000692,P00321742,F,26-35,0,A,0,1,5,8.0,17.0,7144
1003143,P00303342,F,51-55,16,C,1,1,1,16.0,,11944
1002018,P00059442,M,36-45,16,B,1,0,6,8.0,16.0,20036
1004922,P00042142,M,18-25,17,C,1,0,1,2.0,6.0,8150
1002544,P00328942,M,46-50,1,B,1,0,5,6.0,8.0,5463
1003665,P00116742,M,26-35,0,A,2,0,11,,,4489
1005013,P00115942,M,18-25,4,C,4+,0,8,17.0,,10058
1003847,P00151742,M,26-35,7,B,1,0,8,15.0,16.0,6007
1003418,P00048442,F,18-25,3,C,4+,0,5,14.0,,8833
1002106,P00075942,F,18-25,20,A,3,1,5,14.0,,5481
1002994,P00034042,M,36-45,5,A,1,1,1,2.0,16.0,15685
1004311,P00282442,M,51-55,13,B,0,0,5,8.0,18.0,6942
1002913,P00124442,F,36-45,20,B,3,1,11,,,3022
1005302,P00354442,F,0-17,10,A,1,0,5,,,1811
1000777,P00282042,M,18-25,19,B,1,0,5,15.0,,5315
1000090,P00136542,M,55+,13,C,1,0,5,8.0,,3667
1001712,P00204242,M,26-35,0,B,4+,0,6,8.0,,16052
1000993,P00178842,M,26-35,0,C,1,0,2,4.0,9.0,9984
1000298,P00328342,F,18-25,4,C,2,0,5,,,5265
1000531,P00045542,F,18-25,14,B,0,0,5,14.0,,5246
1003024,P00193042,M,36-45,17,A,4+,0,5,6.0,16.0,5211
1003691,P00250842,M,26-35,7,B,1,1,8,,,7983
1001494,P00210042,M,26-35,17,C,3,1,8,14.0,,9995
1003363,P00265242,F,36-45,9,B,2,1,5,8.0,,6980
1002752,P00033342,M,26-35,15,A,2,0,5,14.0,,5232
1001501,P00212942,M,26-35,11,A,3,0,5,,,1890
1005739,P00059442,M,26-35,7,C,2,0,6,8.0,16.0,19919
1003696,P00003242,M,36-45,7,C,3,0,8,15.0,,8034
1004084,P00031842,M,55+,13,C,0,0,1,5.0,12.0,4435
1003830,P00030042,M,18-25,4,C,1,0,8,,,10068
1001058,P00209742,M,26-35,1,B,2,0,1,11.0,15.0,11556
1005822,P00088942,F,36-45,4,C,1,0,8,,,8081
1004911,P00303442,F,26-35,0,A,4+,0,1,8.0,14.0,7628
1004287,P00140742,M,26-35,7,C,2,1,1,15.0,,19665
1004728,P00310342,M,26-35,19,B,3,0,6,8.0,,11959
1002745,P00230342,F,36-45,1,C,1,0,5,14.0,,7038
1003401,P00320442,M,36-45,7,B,1,0,6,10.0,,12686
1001161,P00070942,M,26-35,0,A,1,0,3,5.0,16.0,11071
1003087,P00221342,F,0-17,1,B,0,0,1,2.0,5.0,15282
1005895,P00163442,M,26-35,1,C,4+,0,6,8.0,13.0,12558
1001465,P00216742,M,51-55,16,B,4+,1,5,,,5228
1004388,P00187842,M,46-50,3,B,2,1,1,16.0,,19256
1000531,P00076042,F,18-25,14,B,0,0,8,,,7906
1003370,P00310842,M,18-25,4,C,1,0,6,8.0,10.0,20448
1001641,P00145042,M,26-35,0,C,4+,0,1,2.0,5.0,11952
1000202,P00007742,M,18-25,4,A,3,0,8,,,4135
1004545,P00157542,M,26-35,16,C,1,1,8,14.0,,10029
1001865,P00002142,F,18-25,1,B,2,0,1,5.0,8.0,15917
1005350,P00185342,M,18-25,5,A,1,0,3,4.0,,8198
1003959,P00086442,F,46-50,1,C,1,1,8,13.0,15.0,4126
1003650,P00033042,M,26-35,0,A,2,0,5,14.0,,6959
1005223,P00025442,M,55+,10,C,1,1,1,2.0,9.0,11518
1000025,P00111642,M,18-25,4,C,4+,0,1,3.0,4.0,19562
1001712,P00251842,M,26-35,0,B,4+,0,1,15.0,16.0,11826
1006035,P00178642,F,26-35,1,C,3,0,5,15.0,,6928
1000889,P00039242,M,46-50,20,A,1,0,1,15.0,,7810
1002861,P00249742,M,26-35,15,C,1,0,1,15.0,18.0,4132
1004062,P00270942,M,26-35,7,C,1,0,1,2.0,15.0,15443
1001983,P00036242,M,26-35,14,A,3,0,5,8.0,,5388
1005567,P00103342,M,51-55,3,B,0,1,8,,,9969
1001891,P00217742,M,46-50,1,C,3,1,5,14.0,,8567
1005874,P00118342,M,26-35,4,B,1,0,2,3.0,15.0,15977
1004598,P00135642,F,36-45,3,C,0,1,8,,,9928
1001203,P00252542,F,26-35,1,A,3,0,8,,,9851
1001411,P00255842,M,36-45,1,C,2,0,16,,,20737
1001516,P00157542,F,26-35,12,B,1,0,8,14.0,,9695
1005794,P00197042,M,36-45,17,A,1,0,5,,,8776
1003633,P00360242,M,36-45,18,C,0,0,5,,,8672
1004679,P00293242,M,55+,13,C,4+,1,8,16.0,,6095
1003135,P00005242,M,26-35,15,A,4+,0,8,,,9953
1003017,P00001742,F,36-45,9,B,1,0,8,14.0,,7870
1003539,P00114942,F,26-35,4,A,1,1,1,15.0,16.0,15740
1000161,P00030042,M,46-50,16,C,4+,1,8,,,9700
1003698,P00279342,M,26-35,7,B,0,0,5,14.0,,3546
1001010,P00260342,M,26-35,0,A,1,0,1,15.0,,4363
1000501,P00375436,M,26-35,2,C,4+,1,20,,,610
1004522,P00256542,M,46-50,1,C,0,1,6,13.0,,16497
1002476,P00241142,M,51-55,12,C,1,1,8,,,6058
1003687,P00124642,F,51-55,1,C,4+,0,16,,,20247
1004377,P00184442,M,26-35,0,C,1,1,1,6.0,8.0,19038
1002489,P00190142,F,36-45,9,B,1,0,3,4.0,5.0,10578
1004901,P00274942,M,26-35,7,C,1,0,8,,,7925
1000301,P00117242,M,18-25,4,B,4+,0,8,17.0,,9869
1003294,P00110842,M,18-25,4,B,3,0,1,2.0,5.0,15352
1005616,P00232742,M,46-50,1,C,3,0,8,,,6038
1001365,P0095542,F,0-17,10,C,3,0,2,4.0,9.0,12812
1000984,P00114742,M,51-55,16,A,2,1,8,,,7789
1004888,P00329942,F,55+,0,B,4+,0,5,8.0,14.0,8573
1000791,P00110842,M,36-45,7,B,1,0,1,2.0,5.0,19078
1001602,P00031042,F,26-35,7,C,2,1,8,,,9817
1004006,P00035842,M,0-17,7,C,3,0,5,6.0,9.0,6894
1003946,P00324942,F,26-35,12,B,0,0,5,,,5398
1001988,P0095842,F,26-35,1,B,2,0,3,4.0,12.0,8407
1004224,P00173242,F,46-50,1,C,1,1,5,,,5384
1001601,P00332242,M,26-35,12,C,2,0,1,16.0,,19362
1001873,P00158042,M,36-45,7,B,2,0,8,,,2307
1001667,P00314342,M,51-55,16,B,4+,0,1,17.0,,12097
1004345,P00128242,F,26-35,14,B,1,0,5,12.0,14.0,6964
1005530,P00266442,F,18-25,4,B,0,0,5,,,7064
1004058,P00255942,M,26-35,6,B,3,1,1,16.0,,15865
1005990,P00113042,F,26-35,20,B,1,1,11,16.0,,6055
1003476,P00120542,M,51-55,0,B,2,1,8,14.0,,7921
1002331,P00031042,M,55+,1,A,1,1,8,,,9957
1002909,P00004442,M,26-35,7,A,1,0,1,2.0,,15264
1003482,P00177542,M,51-55,17,C,2,1,1,8.0,,15192
1003732,P00102542,M,26-35,17,B,0,1,8,,,8083
1002041,P00259742,F,26-35,20,B,4+,0,8,14.0,,7763
1005676,P00178842,M,26-35,20,C,0,0,2,4.0,9.0,6441
1005269,P00000642,M,18-25,0,B,4+,0,1,6.0,16.0,12084
1004929,P00088942,M,46-50,1,C,1,1,8,,,9747
1004238,P00130742,M,36-45,16,B,3,0,1,14.0,17.0,11999
1004438,P00118542,M,51-55,0,C,2,0,5,8.0,,7121
1000202,P00119142,M,18-25,4,A,3,0,3,4.0,12.0,10800
1003312,P00251642,F,18-25,4,A,3,0,1,2.0,4.0,4268
1003270,P00117642,M,18-25,11,C,3,1,10,16.0,,23708
1000678,P00066042,M,26-35,0,A,0,1,8,,,9710
1001998,P00084342,F,51-55,9,B,2,1,13,16.0,,560
1001675,P00035542,F,26-35,6,B,1,1,3,4.0,12.0,8017
1005605,P00194642,F,18-25,2,A,0,0,1,6.0,13.0,15568
1003253,P00028842,F,36-45,4,B,3,0,6,8.0,,16627
1005848,P00106942,M,51-55,20,A,0,1,8,,,3986
1000113,P00057642,M,18-25,12,C,2,0,1,15.0,16.0,11586
1001805,P00129742,M,18-25,4,C,0,0,5,8.0,,8629
1003394,P00255942,M,36-45,7,B,4+,0,1,16.0,,15429
1005964,P00066942,M,18-25,5,B,1,0,8,14.0,,6043
1005327,P00285442,M,26-35,7,A,1,0,8,,,8081
1004101,P00370293,M,18-25,4,C,3,0,19,,,38
1004433,P00274442,M,26-35,0,B,1,1,1,18.0,,19386
1000923,P00324942,M,26-35,7,C,3,1,5,,,5368
1002017,P00242742,M,26-35,17,C,3,0,1,2.0,9.0,19490
1000710,P00359642,M,26-35,20,A,4+,0,11,,,3195
1004418,P00350942,F,51-55,0,A,2,0,3,4.0,5.0,8021
1005954,P00196442,M,46-50,11,A,2,1,5,,,3600
1001697,P00051842,F,18-25,4,B,3,0,4,8.0,,2082
1001496,P00222942,M,26-35,17,A,2,0,1,2.0,8.0,7887
1001671,P00089542,M,36-45,0,B,2,0,5,,,5366
1000829,P00149342,M,0-17,19,A,2,0,13,16.0,,770
1000261,P00283942,M,26-35,20,A,4+,0,5,,,5347
1005367,P00116342,M,18-25,4,A,1,0,2,,,15978
1005263,P00112642,M,36-45,7,B,1,0,1,2.0,5.0,19658
1003069,P00112142,M,18-25,4,C,3,1,1,2.0,14.0,11716
1000869,P00053942,M,18-25,20,A,4+,1,1,2.0,5.0,15799
1000671,P00052842,M,18-25,4,C,0,0,10,15.0,,23554
1002153,P00294442,M,18-25,16,B,3,0,3,4.0,12.0,13604
1004658,P00062842,M,26-35,4,B,3,1,1,2.0,13.0,15465
1003017,P00111542,F,36-45,9,B,1,0,2,17.0,,9847
1001173,P00358242,F,26-35,7,A,3,0,8,,,4252
1001379,P00157542,F,55+,13,C,2,1,8,14.0,,5887
1002109,P00085942,M,26-35,16,B,2,0,2,4.0,8.0,16118
1000482,P00198042,M,26-35,14,A,2,1,11,16.0,,4578
1004060,P00113142,M,26-35,18,C,2,1,1,5.0,12.0,19318
1003096,P00330442,F,46-50,3,C,1,1,5,14.0,,8694
1001297,P00036142,M,26-35,7,A,4+,0,5,,,3747
1002127,P00184942,M,18-25,4,C,0,1,1,8.0,17.0,19007
1005831,P00032042,M,26-35,1,A,2,1,1,2.0,15.0,11596
1005520,P00190342,M,46-50,1,C,0,1,4,12.0,,2816
1002972,P00161942,M,26-35,4,A,3,1,5,8.0,,8845
1004271,P00102142,M,36-45,7,B,2,0,13,16.0,,755
1002947,P00129542,F,26-35,0,A,1,1,8,14.0,,3924
1004510,P00174242,M,46-50,7,A,4+,1,15,16.0,,8591
1002812,P00221442,M,26-35,17,B,3,0,1,2.0,5.0,15249
1001837,P00065242,M,26-35,2,B,1,0,2,3.0,4.0,13128
1005096,P00236042,M,26-35,11,B,2,0,5,,,1798
1004049,P00017642,M,46-50,11,A,3,1,1,4.0,,4307
1002010,P00152742,M,18-25,4,B,0,0,5,,,7095
1003054,P00295342,M,18-25,4,B,1,1,2,8.0,,13133
1002529,P00299842,F,36-45,9,A,3,0,8,,,7901
1003878,P00152742,M,36-45,16,B,4+,0,5,,,8752
1001968,P00258842,M,26-35,11,B,2,0,5,,,3500
1001807,P00234842,M,18-25,17,C,3,0,5,6.0,16.0,3607
1002742,P00110742,M,26-35,17,C,3,0,1,2.0,8.0,11641
1005917,P00057642,F,51-55,1,A,2,1,1,15.0,16.0,19518
1001244,P00289242,M,26-35,4,A,4+,1,1,8.0,,7943
1003896,P00270942,M,36-45,0,B,2,0,1,2.0,15.0,11386
1004227,P00233242,M,26-35,19,A,0,0,15,,,4912
1000216,P00213942,M,46-50,13,B,1,0,5,14.0,,5258
1000678,P00207942,M,26-35,0,A,0,1,6,8.0,,16688
1002106,P00149642,F,18-25,20,A,3,1,5,14.0,,5196
1004277,P00273942,M,36-45,16,A,0,0,5,12.0,,8840
1005139,P00001142,M,51-55,16,A,4+,1,5,8.0,14.0,8662
1000284,P00151742,M,26-35,12,B,3,1,8,15.0,16.0,7973
1005954,P00049542,M,46-50,11,A,2,1,8,,,7974
1003592,P00051442,F,55+,2,B,2,1,8,17.0,,9935
1001340,P00044242,M,26-35,7,A,2,0,2,4.0,8.0,3469
1000676,P00201442,M,18-25,16,B,1,1,1,6.0,8.0,15190
1004491,P00235742,M,18-25,4,C,3,0,5,,,5414
1002771,P00070342,M,18-25,1,A,4+,0,1,2.0,14.0,15343
